Level,Name,Code,Link,Parent Code
3,柳河县,220524,https://www.suchajun.com/richang/xingzhengquhuadaima/220524,220500
3,梅河口市,220581,https://www.suchajun.com/richang/xingzhengquhuadaima/220581,220500
3,集安市,220582,https://www.suchajun.com/richang/xingzhengquhuadaima/220582,220500
2,白山市,220600,https://www.suchajun.com/richang/xingzhengquhuadaima/220600,220000
3,浑江区,220602,https://www.suchajun.com/richang/xingzhengquhuadaima/220602,220600
3,江源区,220605,https://www.suchajun.com/richang/xingzhengquhuadaima/220605,220600
3,抚松县,220621,https://www.suchajun.com/richang/xingzhengquhuadaima/220621,220600
3,靖宇县,220622,https://www.suchajun.com/richang/xingzhengquhuadaima/220622,220600
3,长白朝鲜族自治县,220623,https://www.suchajun.com/richang/xingzhengquhuadaima/220623,220600
3,临江市,220681,https://www.suchajun.com/richang/xingzhengquhuadaima/220681,220600
2,松原市,220700,https://www.suchajun.com/richang/xingzhengquhuadaima/220700,220000
3,宁江区,220702,https://www.suchajun.com/richang/xingzhengquhuadaima/220702,220700
3,前郭尔罗斯蒙古族自治县,220721,https://www.suchajun.com/richang/xingzhengquhuadaima/220721,220700
3,长岭县,220722,https://www.suchajun.com/richang/xingzhengquhuadaima/220722,220700
3,乾安县,220723,https://www.suchajun.com/richang/xingzhengquhuadaima/220723,220700
3,扶余市,220781,https://www.suchajun.com/richang/xingzhengquhuadaima/220781,220700
2,白城市,220800,https://www.suchajun.com/richang/xingzhengquhuadaima/220800,220000
3,洮北区,220802,https://www.suchajun.com/richang/xingzhengquhuadaima/220802,220800
3,镇赉县,220821,https://www.suchajun.com/richang/xingzhengquhuadaima/220821,220800
3,通榆县,220822,https://www.suchajun.com/richang/xingzhengquhuadaima/220822,220800
3,洮南市,220881,https://www.suchajun.com/richang/xingzhengquhuadaima/220881,220800
3,大安市,220882,https://www.suchajun.com/richang/xingzhengquhuadaima/220882,220800
2,延边朝鲜族自治州,222400,https://www.suchajun.com/richang/xingzhengquhuadaima/222400,220000
3,延吉市,222401,https://www.suchajun.com/richang/xingzhengquhuadaima/222401,222400
3,图们市,222402,https://www.suchajun.com/richang/xingzhengquhuadaima/222402,222400
3,敦化市,222403,https://www.suchajun.com/richang/xingzhengquhuadaima/222403,222400
3,珲春市,222404,https://www.suchajun.com/richang/xingzhengquhuadaima/222404,222400
3,龙井市,222405,https://www.suchajun.com/richang/xingzhengquhuadaima/222405,222400
3,和龙市,222406,https://www.suchajun.com/richang/xingzhengquhuadaima/222406,222400
3,汪清县,222424,https://www.suchajun.com/richang/xingzhengquhuadaima/222424,222400
3,安图县,222426,https://www.suchajun.com/richang/xingzhengquhuadaima/222426,222400
1,黑龙江省,230000,https://www.suchajun.com/richang/xingzhengquhuadaima/230000,
2,哈尔滨市,230100,https://www.suchajun.com/richang/xingzhengquhuadaima/230100,230000
3,道里区,230102,https://www.suchajun.com/richang/xingzhengquhuadaima/230102,230100
3,南岗区,230103,https://www.suchajun.com/richang/xingzhengquhuadaima/230103,230100
3,道外区,230104,https://www.suchajun.com/richang/xingzhengquhuadaima/230104,230100
3,平房区,230108,https://www.suchajun.com/richang/xingzhengquhuadaima/230108,230100
3,松北区,230109,https://www.suchajun.com/richang/xingzhengquhuadaima/230109,230100
3,香坊区,230110,https://www.suchajun.com/richang/xingzhengquhuadaima/230110,230100
3,呼兰区,230111,https://www.suchajun.com/richang/xingzhengquhuadaima/230111,230100
3,阿城区,230112,https://www.suchajun.com/richang/xingzhengquhuadaima/230112,230100
3,双城区,230113,https://www.suchajun.com/richang/xingzhengquhuadaima/230113,230100
3,依兰县,230123,https://www.suchajun.com/richang/xingzhengquhuadaima/230123,230100
3,方正县,230124,https://www.suchajun.com/richang/xingzhengquhuadaima/230124,230100
3,宾县,230125,https://www.suchajun.com/richang/xingzhengquhuadaima/230125,230100
3,巴彦县,230126,https://www.suchajun.com/richang/xingzhengquhuadaima/230126,230100
3,木兰县,230127,https://www.suchajun.com/richang/xingzhengquhuadaima/230127,230100
3,通河县,230128,https://www.suchajun.com/richang/xingzhengquhuadaima/230128,230100
3,延寿县,230129,https://www.suchajun.com/richang/xingzhengquhuadaima/230129,230100
3,尚志市,230183,https://www.suchajun.com/richang/xingzhengquhuadaima/230183,230100
3,五常市,230184,https://www.suchajun.com/richang/xingzhengquhuadaima/230184,230100
2,齐齐哈尔市,230200,https://www.suchajun.com/richang/xingzhengquhuadaima/230200,230000
3,龙沙区,230202,https://www.suchajun.com/richang/xingzhengquhuadaima/230202,230200
3,建华区,230203,https://www.suchajun.com/richang/xingzhengquhuadaima/230203,230200
3,铁锋区,230204,https://www.suchajun.com/richang/xingzhengquhuadaima/230204,230200
3,昂昂溪区,230205,https://www.suchajun.com/richang/xingzhengquhuadaima/230205,230200
3,富拉尔基区,230206,https://www.suchajun.com/richang/xingzhengquhuadaima/230206,230200
3,碾子山区,230207,https://www.suchajun.com/richang/xingzhengquhuadaima/230207,230200
3,梅里斯达斡尔族区,230208,https://www.suchajun.com/richang/xingzhengquhuadaima/230208,230200
3,龙江县,230221,https://www.suchajun.com/richang/xingzhengquhuadaima/230221,230200
3,依安县,230223,https://www.suchajun.com/richang/xingzhengquhuadaima/230223,230200
3,泰来县,230224,https://www.suchajun.com/richang/xingzhengquhuadaima/230224,230200
3,甘南县,230225,https://www.suchajun.com/richang/xingzhengquhuadaima/230225,230200
3,富裕县,230227,https://www.suchajun.com/richang/xingzhengquhuadaima/230227,230200
3,克山县,230229,https://www.suchajun.com/richang/xingzhengquhuadaima/230229,230200
3,克东县,230230,https://www.suchajun.com/richang/xingzhengquhuadaima/230230,230200
3,拜泉县,230231,https://www.suchajun.com/richang/xingzhengquhuadaima/230231,230200
3,讷河市,230281,https://www.suchajun.com/richang/xingzhengquhuadaima/230281,230200
2,鸡西市,230300,https://www.suchajun.com/richang/xingzhengquhuadaima/230300,230000
3,鸡冠区,230302,https://www.suchajun.com/richang/xingzhengquhuadaima/230302,230300
3,恒山区,230303,https://www.suchajun.com/richang/xingzhengquhuadaima/230303,230300
3,滴道区,230304,https://www.suchajun.com/richang/xingzhengquhuadaima/230304,230300
3,梨树区,230305,https://www.suchajun.com/richang/xingzhengquhuadaima/230305,230300
3,城子河区,230306,https://www.suchajun.com/richang/xingzhengquhuadaima/230306,230300
3,麻山区,230307,https://www.suchajun.com/richang/xingzhengquhuadaima/230307,230300
3,鸡东县,230321,https://www.suchajun.com/richang/xingzhengquhuadaima/230321,230300
3,虎林市,230381,https://www.suchajun.com/richang/xingzhengquhuadaima/230381,230300
3,密山市,230382,https://www.suchajun.com/richang/xingzhengquhuadaima/230382,230300
2,鹤岗市,230400,https://www.suchajun.com/richang/xingzhengquhuadaima/230400,230000
3,向阳区,230402,https://www.suchajun.com/richang/xingzhengquhuadaima/230402,230400
3,工农区,230403,https://www.suchajun.com/richang/xingzhengquhuadaima/230403,230400
3,南山区,230404,https://www.suchajun.com/richang/xingzhengquhuadaima/230404,230400
3,兴安区,230405,https://www.suchajun.com/richang/xingzhengquhuadaima/230405,230400
3,东山区,230406,https://www.suchajun.com/richang/xingzhengquhuadaima/230406,230400
3,兴山区,230407,https://www.suchajun.com/richang/xingzhengquhuadaima/230407,230400
3,萝北县,230421,https://www.suchajun.com/richang/xingzhengquhuadaima/230421,230400
3,绥滨县,230422,https://www.suchajun.com/richang/xingzhengquhuadaima/230422,230400
2,双鸭山市,230500,https://www.suchajun.com/richang/xingzhengquhuadaima/230500,230000
3,尖山区,230502,https://www.suchajun.com/richang/xingzhengquhuadaima/230502,230500
3,岭东区,230503,https://www.suchajun.com/richang/xingzhengquhuadaima/230503,230500
3,四方台区,230505,https://www.suchajun.com/richang/xingzhengquhuadaima/230505,230500
3,宝山区,230506,https://www.suchajun.com/richang/xingzhengquhuadaima/230506,230500
3,集贤县,230521,https://www.suchajun.com/richang/xingzhengquhuadaima/230521,230500
3,友谊县,230522,https://www.suchajun.com/richang/xingzhengquhuadaima/230522,230500
3,宝清县,230523,https://www.suchajun.com/richang/xingzhengquhuadaima/230523,230500
3,饶河县,230524,https://www.suchajun.com/richang/xingzhengquhuadaima/230524,230500
2,大庆市,230600,https://www.suchajun.com/richang/xingzhengquhuadaima/230600,230000
3,萨尔图区,230602,https://www.suchajun.com/richang/xingzhengquhuadaima/230602,230600
3,龙凤区,230603,https://www.suchajun.com/richang/xingzhengquhuadaima/230603,230600
3,让胡路区,230604,https://www.suchajun.com/richang/xingzhengquhuadaima/230604,230600
3,红岗区,230605,https://www.suchajun.com/richang/xingzhengquhuadaima/230605,230600
3,大同区,230606,https://www.suchajun.com/richang/xingzhengquhuadaima/230606,230600
3,肇州县,230621,https://www.suchajun.com/richang/xingzhengquhuadaima/230621,230600
3,肇源县,230622,https://www.suchajun.com/richang/xingzhengquhuadaima/230622,230600
3,林甸县,230623,https://www.suchajun.com/richang/xingzhengquhuadaima/230623,230600
3,杜尔伯特蒙古族自治县,230624,https://www.suchajun.com/richang/xingzhengquhuadaima/230624,230600
2,伊春市,230700,https://www.suchajun.com/richang/xingzhengquhuadaima/230700,230000
3,伊美区,230717,https://www.suchajun.com/richang/xingzhengquhuadaima/230717,230700
3,乌翠区,230718,https://www.suchajun.com/richang/xingzhengquhuadaima/230718,230700
3,友好区,230719,https://www.suchajun.com/richang/xingzhengquhuadaima/230719,230700
3,嘉荫县,230722,https://www.suchajun.com/richang/xingzhengquhuadaima/230722,230700
3,汤旺县,230723,https://www.suchajun.com/richang/xingzhengquhuadaima/230723,230700
3,丰林县,230724,https://www.suchajun.com/richang/xingzhengquhuadaima/230724,230700
3,大箐山县,230725,https://www.suchajun.com/richang/xingzhengquhuadaima/230725,230700
3,南岔县,230726,https://www.suchajun.com/richang/xingzhengquhuadaima/230726,230700
3,金林区,230751,https://www.suchajun.com/richang/xingzhengquhuadaima/230751,230700
3,铁力市,230781,https://www.suchajun.com/richang/xingzhengquhuadaima/230781,230700
2,佳木斯市,230800,https://www.suchajun.com/richang/xingzhengquhuadaima/230800,230000
3,向阳区,230803,https://www.suchajun.com/richang/xingzhengquhuadaima/230803,230800
3,前进区,230804,https://www.suchajun.com/richang/xingzhengquhuadaima/230804,230800
3,东风区,230805,https://www.suchajun.com/richang/xingzhengquhuadaima/230805,230800
3,郊区,230811,https://www.suchajun.com/richang/xingzhengquhuadaima/230811,230800
3,桦南县,230822,https://www.suchajun.com/richang/xingzhengquhuadaima/230822,230800
3,桦川县,230826,https://www.suchajun.com/richang/xingzhengquhuadaima/230826,230800
3,汤原县,230828,https://www.suchajun.com/richang/xingzhengquhuadaima/230828,230800
3,同江市,230881,https://www.suchajun.com/richang/xingzhengquhuadaima/230881,230800
3,富锦市,230882,https://www.suchajun.com/richang/xingzhengquhuadaima/230882,230800
3,抚远市,230883,https://www.suchajun.com/richang/xingzhengquhuadaima/230883,230800
2,七台河市,230900,https://www.suchajun.com/richang/xingzhengquhuadaima/230900,230000
3,新兴区,230902,https://www.suchajun.com/richang/xingzhengquhuadaima/230902,230900
3,桃山区,230903,https://www.suchajun.com/richang/xingzhengquhuadaima/230903,230900
3,茄子河区,230904,https://www.suchajun.com/richang/xingzhengquhuadaima/230904,230900
3,勃利县,230921,https://www.suchajun.com/richang/xingzhengquhuadaima/230921,230900
2,牡丹江市,231000,https://www.suchajun.com/richang/xingzhengquhuadaima/231000,230000
3,东安区,231002,https://www.suchajun.com/richang/xingzhengquhuadaima/231002,231000
3,阳明区,231003,https://www.suchajun.com/richang/xingzhengquhuadaima/231003,231000
3,爱民区,231004,https://www.suchajun.com/richang/xingzhengquhuadaima/231004,231000
3,西安区,231005,https://www.suchajun.com/richang/xingzhengquhuadaima/231005,231000
3,林口县,231025,https://www.suchajun.com/richang/xingzhengquhuadaima/231025,231000
3,绥芬河市,231081,https://www.suchajun.com/richang/xingzhengquhuadaima/231081,231000
3,海林市,231083,https://www.suchajun.com/richang/xingzhengquhuadaima/231083,231000
3,宁安市,231084,https://www.suchajun.com/richang/xingzhengquhuadaima/231084,231000
3,穆棱市,231085,https://www.suchajun.com/richang/xingzhengquhuadaima/231085,231000
3,东宁市,231086,https://www.suchajun.com/richang/xingzhengquhuadaima/231086,231000
2,黑河市,231100,https://www.suchajun.com/richang/xingzhengquhuadaima/231100,230000
3,爱辉区,231102,https://www.suchajun.com/richang/xingzhengquhuadaima/231102,231100
3,逊克县,231123,https://www.suchajun.com/richang/xingzhengquhuadaima/231123,231100
3,孙吴县,231124,https://www.suchajun.com/richang/xingzhengquhuadaima/231124,231100
3,北安市,231181,https://www.suchajun.com/richang/xingzhengquhuadaima/231181,231100
3,五大连池市,231182,https://www.suchajun.com/richang/xingzhengquhuadaima/231182,231100
3,嫩江市,231183,https://www.suchajun.com/richang/xingzhengquhuadaima/231183,231100
2,绥化市,231200,https://www.suchajun.com/richang/xingzhengquhuadaima/231200,230000
3,北林区,231202,https://www.suchajun.com/richang/xingzhengquhuadaima/231202,231200
3,望奎县,231221,https://www.suchajun.com/richang/xingzhengquhuadaima/231221,231200
3,兰西县,231222,https://www.suchajun.com/richang/xingzhengquhuadaima/231222,231200
3,青冈县,231223,https://www.suchajun.com/richang/xingzhengquhuadaima/231223,231200
3,庆安县,231224,https://www.suchajun.com/richang/xingzhengquhuadaima/231224,231200
3,明水县,231225,https://www.suchajun.com/richang/xingzhengquhuadaima/231225,231200
3,绥棱县,231226,https://www.suchajun.com/richang/xingzhengquhuadaima/231226,231200
3,安达市,231281,https://www.suchajun.com/richang/xingzhengquhuadaima/231281,231200
3,肇东市,231282,https://www.suchajun.com/richang/xingzhengquhuadaima/231282,231200
3,海伦市,231283,https://www.suchajun.com/richang/xingzhengquhuadaima/231283,231200
2,大兴安岭地区,232700,https://www.suchajun.com/richang/xingzhengquhuadaima/232700,230000
3,漠河市,232701,https://www.suchajun.com/richang/xingzhengquhuadaima/232701,232700
3,呼玛县,232721,https://www.suchajun.com/richang/xingzhengquhuadaima/232721,232700
3,塔河县,232722,https://www.suchajun.com/richang/xingzhengquhuadaima/232722,232700
1,上海市,310000,https://www.suchajun.com/richang/xingzhengquhuadaima/310000,
2,黄浦区,310101,https://www.suchajun.com/richang/xingzhengquhuadaima/310101,310000
2,徐汇区,310104,https://www.suchajun.com/richang/xingzhengquhuadaima/310104,310000
2,长宁区,310105,https://www.suchajun.com/richang/xingzhengquhuadaima/310105,310000
2,静安区,310106,https://www.suchajun.com/richang/xingzhengquhuadaima/310106,310000
2,普陀区,310107,https://www.suchajun.com/richang/xingzhengquhuadaima/310107,310000
2,虹口区,310109,https://www.suchajun.com/richang/xingzhengquhuadaima/310109,310000
2,杨浦区,310110,https://www.suchajun.com/richang/xingzhengquhuadaima/310110,310000
2,闵行区,310112,https://www.suchajun.com/richang/xingzhengquhuadaima/310112,310000
2,宝山区,310113,https://www.suchajun.com/richang/xingzhengquhuadaima/310113,310000
2,嘉定区,310114,https://www.suchajun.com/richang/xingzhengquhuadaima/310114,310000
2,浦东新区,310115,https://www.suchajun.com/richang/xingzhengquhuadaima/310115,310000
2,金山区,310116,https://www.suchajun.com/richang/xingzhengquhuadaima/310116,310000
2,松江区,310117,https://www.suchajun.com/richang/xingzhengquhuadaima/310117,310000
2,青浦区,310118,https://www.suchajun.com/richang/xingzhengquhuadaima/310118,310000
2,奉贤区,310120,https://www.suchajun.com/richang/xingzhengquhuadaima/310120,310000
2,崇明区,310151,https://www.suchajun.com/richang/xingzhengquhuadaima/310151,310000
1,江苏省,320000,https://www.suchajun.com/richang/xingzhengquhuadaima/320000,
2,南京市,320100,https://www.suchajun.com/richang/xingzhengquhuadaima/320100,320000
3,玄武区,320102,https://www.suchajun.com/richang/xingzhengquhuadaima/320102,320100
3,秦淮区,320104,https://www.suchajun.com/richang/xingzhengquhuadaima/320104,320100
3,建邺区,320105,https://www.suchajun.com/richang/xingzhengquhuadaima/320105,320100
3,鼓楼区,320106,https://www.suchajun.com/richang/xingzhengquhuadaima/320106,320100
3,浦口区,320111,https://www.suchajun.com/richang/xingzhengquhuadaima/320111,320100
3,栖霞区,320113,https://www.suchajun.com/richang/xingzhengquhuadaima/320113,320100
3,雨花台区,320114,https://www.suchajun.com/richang/xingzhengquhuadaima/320114,320100
3,江宁区,320115,https://www.suchajun.com/richang/xingzhengquhuadaima/320115,320100
3,六合区,320116,https://www.suchajun.com/richang/xingzhengquhuadaima/320116,320100
3,溧水区,320117,https://www.suchajun.com/richang/xingzhengquhuadaima/320117,320100
3,高淳区,320118,https://www.suchajun.com/richang/xingzhengquhuadaima/320118,320100
2,无锡市,320200,https://www.suchajun.com/richang/xingzhengquhuadaima/320200,320000
3,锡山区,320205,https://www.suchajun.com/richang/xingzhengquhuadaima/320205,320200
3,惠山区,320206,https://www.suchajun.com/richang/xingzhengquhuadaima/320206,320200
3,滨湖区,320211,https://www.suchajun.com/richang/xingzhengquhuadaima/320211,320200
3,梁溪区,320213,https://www.suchajun.com/richang/xingzhengquhuadaima/320213,320200
3,新吴区,320214,https://www.suchajun.com/richang/xingzhengquhuadaima/320214,320200
3,江阴市,320281,https://www.suchajun.com/richang/xingzhengquhuadaima/320281,320200
3,宜兴市,320282,https://www.suchajun.com/richang/xingzhengquhuadaima/320282,320200
2,徐州市,320300,https://www.suchajun.com/richang/xingzhengquhuadaima/320300,320000
3,鼓楼区,320302,https://www.suchajun.com/richang/xingzhengquhuadaima/320302,320300
3,云龙区,320303,https://www.suchajun.com/richang/xingzhengquhuadaima/320303,320300
3,贾汪区,320305,https://www.suchajun.com/richang/xingzhengquhuadaima/320305,320300
3,泉山区,320311,https://www.suchajun.com/richang/xingzhengquhuadaima/320311,320300
3,铜山区,320312,https://www.suchajun.com/richang/xingzhengquhuadaima/320312,320300
3,丰县,320321,https://www.suchajun.com/richang/xingzhengquhuadaima/320321,320300
3,沛县,320322,https://www.suchajun.com/richang/xingzhengquhuadaima/320322,320300
3,睢宁县,320324,https://www.suchajun.com/richang/xingzhengquhuadaima/320324,320300
3,新沂市,320381,https://www.suchajun.com/richang/xingzhengquhuadaima/320381,320300
3,邳州市,320382,https://www.suchajun.com/richang/xingzhengquhuadaima/320382,320300
2,常州市,320400,https://www.suchajun.com/richang/xingzhengquhuadaima/320400,320000
3,天宁区,320402,https://www.suchajun.com/richang/xingzhengquhuadaima/320402,320400
3,钟楼区,320404,https://www.suchajun.com/richang/xingzhengquhuadaima/320404,320400
3,新北区,320411,https://www.suchajun.com/richang/xingzhengquhuadaima/320411,320400
3,武进区,320412,https://www.suchajun.com/richang/xingzhengquhuadaima/320412,320400
3,金坛区,320413,https://www.suchajun.com/richang/xingzhengquhuadaima/320413,320400
3,溧阳市,320481,https://www.suchajun.com/richang/xingzhengquhuadaima/320481,320400
2,苏州市,320500,https://www.suchajun.com/richang/xingzhengquhuadaima/320500,320000
3,虎丘区,320505,https://www.suchajun.com/richang/xingzhengquhuadaima/320505,320500
3,吴中区,320506,https://www.suchajun.com/richang/xingzhengquhuadaima/320506,320500
3,相城区,320507,https://www.suchajun.com/richang/xingzhengquhuadaima/320507,320500
3,姑苏区,320508,https://www.suchajun.com/richang/xingzhengquhuadaima/320508,320500
3,吴江区,320509,https://www.suchajun.com/richang/xingzhengquhuadaima/320509,320500
3,常熟市,320581,https://www.suchajun.com/richang/xingzhengquhuadaima/320581,320500
3,张家港市,320582,https://www.suchajun.com/richang/xingzhengquhuadaima/320582,320500
3,昆山市,320583,https://www.suchajun.com/richang/xingzhengquhuadaima/320583,320500
3,太仓市,320585,https://www.suchajun.com/richang/xingzhengquhuadaima/320585,320500
2,南通市,320600,https://www.suchajun.com/richang/xingzhengquhuadaima/320600,320000
3,通州区,320612,https://www.suchajun.com/richang/xingzhengquhuadaima/320612,320600
3,崇川区,320613,https://www.suchajun.com/richang/xingzhengquhuadaima/320613,320600
3,海门区,320614,https://www.suchajun.com/richang/xingzhengquhuadaima/320614,320600
3,如东县,320623,https://www.suchajun.com/richang/xingzhengquhuadaima/320623,320600
3,启东市,320681,https://www.suchajun.com/richang/xingzhengquhuadaima/320681,320600
3,如皋市,320682,https://www.suchajun.com/richang/xingzhengquhuadaima/320682,320600
3,海安市,320685,https://www.suchajun.com/richang/xingzhengquhuadaima/320685,320600
2,连云港市,320700,https://www.suchajun.com/richang/xingzhengquhuadaima/320700,320000
3,连云区,320703,https://www.suchajun.com/richang/xingzhengquhuadaima/320703,320700
3,海州区,320706,https://www.suchajun.com/richang/xingzhengquhuadaima/320706,320700
3,赣榆区,320707,https://www.suchajun.com/richang/xingzhengquhuadaima/320707,320700
3,东海县,320722,https://www.suchajun.com/richang/xingzhengquhuadaima/320722,320700
3,灌云县,320723,https://www.suchajun.com/richang/xingzhengquhuadaima/320723,320700
3,灌南县,320724,https://www.suchajun.com/richang/xingzhengquhuadaima/320724,320700
2,淮安市,320800,https://www.suchajun.com/richang/xingzhengquhuadaima/320800,320000
3,淮安区,320803,https://www.suchajun.com/richang/xingzhengquhuadaima/320803,320800
3,淮阴区,320804,https://www.suchajun.com/richang/xingzhengquhuadaima/320804,320800
3,清江浦区,320812,https://www.suchajun.com/richang/xingzhengquhuadaima/320812,320800
3,洪泽区,320813,https://www.suchajun.com/richang/xingzhengquhuadaima/320813,320800
3,涟水县,320826,https://www.suchajun.com/richang/xingzhengquhuadaima/320826,320800
3,盱眙县,320830,https://www.suchajun.com/richang/xingzhengquhuadaima/320830,320800
3,金湖县,320831,https://www.suchajun.com/richang/xingzhengquhuadaima/320831,320800
2,盐城市,320900,https://www.suchajun.com/richang/xingzhengquhuadaima/320900,320000
3,亭湖区,320902,https://www.suchajun.com/richang/xingzhengquhuadaima/320902,320900
3,盐都区,320903,https://www.suchajun.com/richang/xingzhengquhuadaima/320903,320900
3,大丰区,320904,https://www.suchajun.com/richang/xingzhengquhuadaima/320904,320900
3,响水县,320921,https://www.suchajun.com/richang/xingzhengquhuadaima/320921,320900
3,滨海县,320922,https://www.suchajun.com/richang/xingzhengquhuadaima/320922,320900
3,阜宁县,320923,https://www.suchajun.com/richang/xingzhengquhuadaima/320923,320900
3,射阳县,320924,https://www.suchajun.com/richang/xingzhengquhuadaima/320924,320900
3,建湖县,320925,https://www.suchajun.com/richang/xingzhengquhuadaima/320925,320900
3,东台市,320981,https://www.suchajun.com/richang/xingzhengquhuadaima/320981,320900
2,扬州市,321000,https://www.suchajun.com/richang/xingzhengquhuadaima/321000,320000
3,广陵区,321002,https://www.suchajun.com/richang/xingzhengquhuadaima/321002,321000
3,邗江区,321003,https://www.suchajun.com/richang/xingzhengquhuadaima/321003,321000
3,江都区,321012,https://www.suchajun.com/richang/xingzhengquhuadaima/321012,321000
3,宝应县,321023,https://www.suchajun.com/richang/xingzhengquhuadaima/321023,321000
3,仪征市,321081,https://www.suchajun.com/richang/xingzhengquhuadaima/321081,321000
3,高邮市,321084,https://www.suchajun.com/richang/xingzhengquhuadaima/321084,321000
2,镇江市,321100,https://www.suchajun.com/richang/xingzhengquhuadaima/321100,320000
3,京口区,321102,https://www.suchajun.com/richang/xingzhengquhuadaima/321102,321100
3,润州区,321111,https://www.suchajun.com/richang/xingzhengquhuadaima/321111,321100
3,丹徒区,321112,https://www.suchajun.com/richang/xingzhengquhuadaima/321112,321100
3,丹阳市,321181,https://www.suchajun.com/richang/xingzhengquhuadaima/321181,321100
3,扬中市,321182,https://www.suchajun.com/richang/xingzhengquhuadaima/321182,321100
3,句容市,321183,https://www.suchajun.com/richang/xingzhengquhuadaima/321183,321100
2,泰州市,321200,https://www.suchajun.com/richang/xingzhengquhuadaima/321200,320000
3,海陵区,321202,https://www.suchajun.com/richang/xingzhengquhuadaima/321202,321200
3,高港区,321203,https://www.suchajun.com/richang/xingzhengquhuadaima/321203,321200
3,姜堰区,321204,https://www.suchajun.com/richang/xingzhengquhuadaima/321204,321200
3,兴化市,321281,https://www.suchajun.com/richang/xingzhengquhuadaima/321281,321200
3,靖江市,321282,https://www.suchajun.com/richang/xingzhengquhuadaima/321282,321200
3,泰兴市,321283,https://www.suchajun.com/richang/xingzhengquhuadaima/321283,321200
2,宿迁市,321300,https://www.suchajun.com/richang/xingzhengquhuadaima/321300,320000
3,宿城区,321302,https://www.suchajun.com/richang/xingzhengquhuadaima/321302,321300
3,宿豫区,321311,https://www.suchajun.com/richang/xingzhengquhuadaima/321311,321300
3,沭阳县,321322,https://www.suchajun.com/richang/xingzhengquhuadaima/321322,321300
3,泗阳县,321323,https://www.suchajun.com/richang/xingzhengquhuadaima/321323,321300
3,泗洪县,321324,https://www.suchajun.com/richang/xingzhengquhuadaima/321324,321300
1,浙江省,330000,https://www.suchajun.com/richang/xingzhengquhuadaima/330000,
2,杭州市,330100,https://www.suchajun.com/richang/xingzhengquhuadaima/330100,330000
3,上城区,330102,https://www.suchajun.com/richang/xingzhengquhuadaima/330102,330100
3,拱墅区,330105,https://www.suchajun.com/richang/xingzhengquhuadaima/330105,330100
3,西湖区,330106,https://www.suchajun.com/richang/xingzhengquhuadaima/330106,330100
3,滨江区,330108,https://www.suchajun.com/richang/xingzhengquhuadaima/330108,330100
3,萧山区,330109,https://www.suchajun.com/richang/xingzhengquhuadaima/330109,330100
3,余杭区,330110,https://www.suchajun.com/richang/xingzhengquhuadaima/330110,330100
3,富阳区,330111,https://www.suchajun.com/richang/xingzhengquhuadaima/330111,330100
3,临安区,330112,https://www.suchajun.com/richang/xingzhengquhuadaima/330112,330100
3,临平区,330113,https://www.suchajun.com/richang/xingzhengquhuadaima/330113,330100
3,钱塘区,330114,https://www.suchajun.com/richang/xingzhengquhuadaima/330114,330100
3,桐庐县,330122,https://www.suchajun.com/richang/xingzhengquhuadaima/330122,330100
3,淳安县,330127,https://www.suchajun.com/richang/xingzhengquhuadaima/330127,330100
3,建德市,330182,https://www.suchajun.com/richang/xingzhengquhuadaima/330182,330100
2,宁波市,330200,https://www.suchajun.com/richang/xingzhengquhuadaima/330200,330000
3,海曙区,330203,https://www.suchajun.com/richang/xingzhengquhuadaima/330203,330200
3,江北区,330205,https://www.suchajun.com/richang/xingzhengquhuadaima/330205,330200
3,北仑区,330206,https://www.suchajun.com/richang/xingzhengquhuadaima/330206,330200
3,镇海区,330211,https://www.suchajun.com/richang/xingzhengquhuadaima/330211,330200
3,鄞州区,330212,https://www.suchajun.com/richang/xingzhengquhuadaima/330212,330200
3,奉化区,330213,https://www.suchajun.com/richang/xingzhengquhuadaima/330213,330200
3,象山县,330225,https://www.suchajun.com/richang/xingzhengquhuadaima/330225,330200
3,宁海县,330226,https://www.suchajun.com/richang/xingzhengquhuadaima/330226,330200
3,余姚市,330281,https://www.suchajun.com/richang/xingzhengquhuadaima/330281,330200
3,慈溪市,330282,https://www.suchajun.com/richang/xingzhengquhuadaima/330282,330200
2,温州市,330300,https://www.suchajun.com/richang/xingzhengquhuadaima/330300,330000
3,鹿城区,330302,https://www.suchajun.com/richang/xingzhengquhuadaima/330302,330300
3,龙湾区,330303,https://www.suchajun.com/richang/xingzhengquhuadaima/330303,330300
3,瓯海区,330304,https://www.suchajun.com/richang/xingzhengquhuadaima/330304,330300
3,洞头区,330305,https://www.suchajun.com/richang/xingzhengquhuadaima/330305,330300
3,永嘉县,330324,https://www.suchajun.com/richang/xingzhengquhuadaima/330324,330300
3,平阳县,330326,https://www.suchajun.com/richang/xingzhengquhuadaima/330326,330300
3,苍南县,330327,https://www.suchajun.com/richang/xingzhengquhuadaima/330327,330300
3,文成县,330328,https://www.suchajun.com/richang/xingzhengquhuadaima/330328,330300
3,泰顺县,330329,https://www.suchajun.com/richang/xingzhengquhuadaima/330329,330300
3,瑞安市,330381,https://www.suchajun.com/richang/xingzhengquhuadaima/330381,330300
3,乐清市,330382,https://www.suchajun.com/richang/xingzhengquhuadaima/330382,330300
3,龙港市,330383,https://www.suchajun.com/richang/xingzhengquhuadaima/330383,330300
